# frame_index,wrist_x,wrist_y,wrist_vis,thumbCMC_x,thumbCMC_y,thumbCMC_vis,thumbMCP_x,thumbMCP_y,thumbMCP_vis,thumbIP_x,thumbIP_y,thumbIP_vis,thumbTIP_x,thumbTIP_y,thumbTIP_vis,indexMCP_x,indexMCP_y,indexMCP_vis,indexPIP_x,indexPIP_y,indexPIP_vis,indexDIP_x,indexDIP_y,indexDIP_vis,indexTIP_x,indexTIP_y,indexTIP_vis,middleMCP_x,middleMCP_y,middleMCP_vis,middlePIP_x,middlePIP_y,middlePIP_vis,middleDIP_x,middleDIP_y,middleDIP_vis,middleTIP_x,middleTIP_y,middleTIP_vis,ringMCP_x,ringMCP_y,ringMCP_vis,ringPIP_x,ringPIP_y,ringPIP_vis,ringDIP_x,ringDIP_y,ringDIP_vis,ringTIP_x,ringTIP_y,ringTIP_vis,pinkyMCP_x,pinkyMCP_y,pinkyMCP_vis,pinkyPIP_x,pinkyPIP_y,pinkyPIP_vis,pinkyDIP_x,pinkyDIP_y,pinkyDIP_vis,pinkyTIP_x,pinkyTIP_y,pinkyTIP_vis
178.000000,0.840000,0.640000,0.000000,0.860000,0.650000,0.000000,0.870000,0.650000,0.000000,0.890000,0.650000,0.000000,0.900000,0.640000,0.000000,0.890000,0.650000,0.000000,0.910000,0.650000,0.000000,0.910000,0.650000,0.000000,0.910000,0.640000,0.000000,0.900000,0.650000,0.000000,0.910000,0.640000,0.000000,0.910000,0.640000,0.000000,0.910000,0.640000,0.000000,0.900000,0.640000,0.000000,0.910000,0.640000,0.000000,0.910000,0.630000,0.000000,0.900000,0.630000,0.000000,0.890000,0.630000,0.000000,0.910000,0.630000,0.000000,0.910000,0.630000,0.000000,0.900000,0.630000,0.000000
201.000000,0.810000,0.700000,0.000000,0.820000,0.720000,0.000000,0.830000,0.740000,0.000000,0.820000,0.750000,0.000000,0.810000,0.760000,0.000000,0.820000,0.750000,0.000000,0.820000,0.780000,0.000000,0.810000,0.790000,0.000000,0.810000,0.800000,0.000000,0.810000,0.750000,0.000000,0.810000,0.780000,0.000000,0.800000,0.800000,0.000000,0.800000,0.810000,0.000000,0.790000,0.740000,0.000000,0.790000,0.770000,0.000000,0.790000,0.770000,0.000000,0.790000,0.760000,0.000000,0.770000,0.740000,0.000000,0.770000,0.760000,0.000000,0.780000,0.760000,0.000000,0.780000,0.750000,0.000000
213.000000,0.680000,0.500000,0.000000,0.670000,0.500000,0.000000,0.650000,0.510000,0.000000,0.640000,0.510000,0.000000,0.640000,0.510000,0.000000,0.630000,0.510000,0.000000,0.610000,0.510000,0.000000,0.610000,0.510000,0.000000,0.610000,0.510000,0.000000,0.630000,0.510000,0.000000,0.610000,0.510000,0.000000,0.610000,0.510000,0.000000,0.620000,0.510000,0.000000,0.630000,0.510000,0.000000,0.610000,0.510000,0.000000,0.620000,0.510000,0.000000,0.620000,0.510000,0.000000,0.640000,0.510000,0.000000,0.630000,0.510000,0.000000,0.630000,0.510000,0.000000,0.630000,0.510000,0.000000
227.000000,0.860000,0.590000,0.000000,0.820000,0.610000,0.000000,0.790000,0.620000,0.000000,0.750000,0.620000,0.000000,0.730000,0.610000,0.000000,0.760000,0.620000,0.000000,0.720000,0.610000,0.000000,0.730000,0.610000,0.000000,0.740000,0.610000,0.000000,0.750000,0.600000,0.000000,0.730000,0.590000,0.000000,0.740000,0.590000,0.000000,0.760000,0.590000,0.000000,0.760000,0.580000,0.000000,0.740000,0.570000,0.000000,0.750000,0.570000,0.000000,0.770000,0.580000,0.000000,0.770000,0.560000,0.000000,0.750000,0.560000,0.000000,0.760000,0.560000,0.000000,0.780000,0.570000,0.000000
284.000000,0.760000,0.390000,0.000000,0.720000,0.400000,0.000000,0.690000,0.390000,0.000000,0.660000,0.390000,0.000000,0.640000,0.390000,0.000000,0.690000,0.360000,0.000000,0.650000,0.360000,0.000000,0.630000,0.350000,0.000000,0.620000,0.340000,0.000000,0.700000,0.360000,0.000000,0.660000,0.370000,0.000000,0.650000,0.380000,0.000000,0.650000,0.390000,0.000000,0.700000,0.370000,0.000000,0.670000,0.380000,0.000000,0.670000,0.390000,0.000000,0.670000,0.390000,0.000000,0.710000,0.370000,0.000000,0.690000,0.380000,0.000000,0.680000,0.390000,0.000000,0.670000,0.400000,0.000000
300.000000,0.880000,0.820000,0.000000,0.880000,0.840000,0.000000,0.880000,0.860000,0.000000,0.890000,0.880000,0.000000,0.880000,0.890000,0.000000,0.900000,0.880000,0.000000,0.910000,0.900000,0.000000,0.910000,0.910000,0.000000,0.910000,0.920000,0.000000,0.900000,0.870000,0.000000,0.910000,0.900000,0.000000,0.910000,0.910000,0.000000,0.910000,0.930000,0.000000,0.900000,0.870000,0.000000,0.900000,0.890000,0.000000,0.900000,0.910000,0.000000,0.890000,0.920000,0.000000,0.890000,0.870000,0.000000,0.890000,0.880000,0.000000,0.890000,0.900000,0.000000,0.890000,0.900000,0.000000
305.000000,0.860000,0.910000,0.000000,0.850000,0.890000,0.000000,0.840000,0.890000,0.000000,0.830000,0.890000,0.000000,0.830000,0.900000,0.000000,0.850000,0.940000,0.000000,0.870000,0.960000,0.000000,0.890000,0.970000,0.000000,0.910000,0.970000,0.000000,0.860000,0.960000,0.000000,0.890000,0.980000,0.000000,0.920000,0.980000,0.000000,0.950000,0.980000,0.000000,0.870000,0.970000,0.000000,0.900000,0.990000,0.000000,0.940000,0.990000,0.000000,0.970000,0.990000,0.000000,0.880000,0.970000,0.000000,0.910000,0.990000,0.000000,0.940000,0.990000,0.000000,0.960000,0.990000,0.000000
306.000000,0.880000,0.910000,0.000000,0.860000,0.890000,0.000000,0.850000,0.890000,0.000000,0.830000,0.890000,0.000000,0.830000,0.900000,0.000000,0.870000,0.940000,0.000000,0.880000,0.960000,0.000000,0.890000,0.970000,0.000000,0.900000,0.980000,0.000000,0.880000,0.950000,0.000000,0.900000,0.980000,0.000000,0.920000,0.980000,0.000000,0.940000,0.980000,0.000000,0.890000,0.960000,0.000000,0.910000,0.980000,0.000000,0.940000,0.990000,0.000000,0.950000,0.990000,0.000000,0.900000,0.960000,0.000000,0.920000,0.970000,0.000000,0.940000,0.980000,0.000000,0.950000,0.980000,0.000000
307.000000,0.880000,0.900000,0.000000,0.870000,0.900000,0.000000,0.850000,0.900000,0.000000,0.830000,0.910000,0.000000,0.820000,0.910000,0.000000,0.870000,0.930000,0.000000,0.880000,0.950000,0.000000,0.890000,0.960000,0.000000,0.890000,0.960000,0.000000,0.880000,0.930000,0.000000,0.890000,0.960000,0.000000,0.900000,0.970000,0.000000,0.900000,0.970000,0.000000,0.890000,0.930000,0.000000,0.900000,0.950000,0.000000,0.910000,0.960000,0.000000,0.910000,0.960000,0.000000,0.890000,0.930000,0.000000,0.910000,0.940000,0.000000,0.910000,0.940000,0.000000,0.910000,0.950000,0.000000
308.000000,0.830000,0.900000,0.000000,0.850000,0.920000,0.000000,0.860000,0.930000,0.000000,0.870000,0.930000,0.000000,0.880000,0.940000,0.000000,0.860000,0.970000,0.000000,0.900000,0.980000,0.000000,0.930000,0.990000,0.000000,0.950000,0.980000,0.000000,0.860000,0.970000,0.000000,0.910000,0.990000,0.000000,0.940000,0.990000,0.000000,0.970000,0.980000,0.000000,0.860000,0.970000,0.000000,0.910000,0.990000,0.000000,0.930000,0.990000,0.000000,0.940000,0.980000,0.000000,0.860000,0.970000,0.000000,0.900000,0.990000,0.000000,0.910000,0.980000,0.000000,0.920000,0.980000,0.000000
309.000000,0.810000,0.910000,0.000000,0.820000,0.920000,0.000000,0.830000,0.920000,0.000000,0.840000,0.930000,0.000000,0.850000,0.930000,0.000000,0.870000,0.950000,0.000000,0.890000,0.980000,0.000000,0.910000,0.980000,0.000000,0.910000,0.980000,0.000000,0.870000,0.960000,0.000000,0.900000,0.990000,0.000000,0.920000,0.990000,0.000000,0.930000,0.980000,0.000000,0.870000,0.970000,0.000000,0.890000,0.990000,0.000000,0.910000,0.990000,0.000000,0.920000,0.990000,0.000000,0.850000,0.970000,0.000000,0.870000,0.990000,0.000000,0.880000,0.990000,0.000000,0.890000,0.990000,0.000000
310.000000,0.830000,0.930000,0.000000,0.820000,0.930000,0.000000,0.810000,0.930000,0.000000,0.810000,0.920000,0.000000,0.800000,0.920000,0.000000,0.870000,0.950000,0.000000,0.870000,0.970000,0.000000,0.870000,0.980000,0.000000,0.860000,0.980000,0.000000,0.880000,0.950000,0.000000,0.880000,0.980000,0.000000,0.870000,0.990000,0.000000,0.870000,0.980000,0.000000,0.880000,0.960000,0.000000,0.880000,0.990000,0.000000,0.870000,0.990000,0.000000,0.870000,0.980000,0.000000,0.870000,0.960000,0.000000,0.870000,0.990000,0.000000,0.870000,0.990000,0.000000,0.870000,0.990000,0.000000
311.000000,0.820000,0.920000,0.000000,0.810000,0.920000,0.000000,0.800000,0.930000,0.000000,0.790000,0.930000,0.000000,0.780000,0.930000,0.000000,0.840000,0.940000,0.000000,0.850000,0.970000,0.000000,0.850000,0.980000,0.000000,0.860000,0.990000,0.000000,0.860000,0.950000,0.000000,0.880000,0.970000,0.000000,0.880000,0.980000,0.000000,0.890000,1.000000,0.000000,0.870000,0.950000,0.000000,0.890000,0.970000,0.000000,0.900000,0.980000,0.000000,0.900000,0.990000,0.000000,0.870000,0.950000,0.000000,0.890000,0.970000,0.000000,0.890000,0.980000,0.000000,0.900000,0.980000,0.000000
312.000000,0.830000,0.920000,0.000000,0.810000,0.920000,0.000000,0.800000,0.920000,0.000000,0.790000,0.930000,0.000000,0.780000,0.930000,0.000000,0.840000,0.950000,0.000000,0.850000,0.970000,0.000000,0.850000,0.980000,0.000000,0.860000,0.990000,0.000000,0.850000,0.950000,0.000000,0.870000,0.970000,0.000000,0.880000,0.980000,0.000000,0.900000,0.990000,0.000000,0.870000,0.950000,0.000000,0.880000,0.970000,0.000000,0.890000,0.980000,0.000000,0.910000,0.990000,0.000000,0.870000,0.950000,0.000000,0.880000,0.960000,0.000000,0.890000,0.970000,0.000000,0.900000,0.970000,0.000000
313.000000,0.830000,0.920000,0.000000,0.800000,0.920000,0.000000,0.790000,0.930000,0.000000,0.770000,0.930000,0.000000,0.770000,0.940000,0.000000,0.830000,0.940000,0.000000,0.840000,0.960000,0.000000,0.840000,0.980000,0.000000,0.850000,0.990000,0.000000,0.850000,0.940000,0.000000,0.860000,0.970000,0.000000,0.870000,0.980000,0.000000,0.880000,0.990000,0.000000,0.860000,0.940000,0.000000,0.870000,0.960000,0.000000,0.880000,0.980000,0.000000,0.890000,0.990000,0.000000,0.870000,0.940000,0.000000,0.880000,0.960000,0.000000,0.890000,0.970000,0.000000,0.890000,0.980000,0.000000
314.000000,0.820000,0.920000,0.000000,0.790000,0.920000,0.000000,0.780000,0.930000,0.000000,0.770000,0.940000,0.000000,0.770000,0.940000,0.000000,0.820000,0.960000,0.000000,0.840000,0.990000,0.000000,0.850000,0.990000,0.000000,0.870000,0.980000,0.000000,0.850000,0.970000,0.000000,0.880000,0.990000,0.000000,0.910000,0.990000,0.000000,0.930000,0.990000,0.000000,0.870000,0.970000,0.000000,0.910000,0.990000,0.000000,0.930000,0.990000,0.000000,0.960000,0.990000,0.000000,0.880000,0.960000,0.000000,0.910000,0.980000,0.000000,0.940000,0.990000,0.000000,0.960000,0.990000,0.000000
315.000000,0.820000,0.920000,0.000000,0.800000,0.930000,0.000000,0.780000,0.930000,0.000000,0.770000,0.940000,0.000000,0.770000,0.950000,0.000000,0.820000,0.960000,0.000000,0.830000,0.980000,0.000000,0.840000,0.990000,0.000000,0.850000,0.990000,0.000000,0.840000,0.960000,0.000000,0.860000,0.990000,0.000000,0.870000,0.990000,0.000000,0.870000,0.990000,0.000000,0.860000,0.960000,0.000000,0.870000,0.990000,0.000000,0.880000,0.990000,0.000000,0.890000,0.990000,0.000000,0.870000,0.960000,0.000000,0.880000,0.980000,0.000000,0.890000,0.990000,0.000000,0.890000,0.990000,0.000000
316.000000,0.820000,0.920000,0.000000,0.800000,0.930000,0.000000,0.780000,0.930000,0.000000,0.770000,0.940000,0.000000,0.770000,0.950000,0.000000,0.820000,0.950000,0.000000,0.830000,0.980000,0.000000,0.840000,0.990000,0.000000,0.840000,0.990000,0.000000,0.840000,0.950000,0.000000,0.850000,0.980000,0.000000,0.860000,0.990000,0.000000,0.870000,1.000000,0.000000,0.860000,0.950000,0.000000,0.870000,0.980000,0.000000,0.870000,0.990000,0.000000,0.880000,0.990000,0.000000,0.860000,0.950000,0.000000,0.870000,0.970000,0.000000,0.880000,0.980000,0.000000,0.890000,0.980000,0.000000
